词语	频次
富有	38
市民	38
布局	38
弟弟	38
手里	38
投资者	38
攻击	38
攻坚	38
杭州	38
款	38
正方	38
激发	38
热烈	38
爆发	38
珍贵	38
直播	38
碗	38
碳	38
缓刑	38
缺	38
羟亚胺	38
自动	38
货	38
踩	38
躺	38
逼	38
首发	38
高效	38
高级	38
三大	37
互动	37
从来不	37
倍	37
允许	37
六中全会	37
关联性	37
关键词	37
分开	37
前行	37
剪	37
卫生	37
和谐	37
品质	37
境外	37
复苏	37
妹妹	37
定位	37
峰会	37
怎么回事	37
抑郁	37
抵销	37
担保	37
故宫	37
文学	37
新疆	37
新能源	37
最高人民法院	37
有权	37
武器	37
比方说	37
沈阳	37
波	37
测试	37
温暖	37
焦虑	37
照	37
煮	37
理想信念	37
破产	37
确立	37
租	37
空	37
纸	37
职责	37
联盟	37
莫	37
落后	37
西安	37
西瓜	37
设立	37
证实	37
贴	37
费	37
运费	37
送给	37
那一刻	37
锅	37
食堂	37
首次	37
一致	36
下次	36
不足	36
为止	36
主	36
二十	36
五点	36
人人	36
优先	36
信	36
做法	36
像是	36
公共	36
共计	36
养	36
冲	36
减税	36
分子	36
勇气	36
厂家	36
厕所	36
句子	36
只不过	36
听取	36
哥	36
回报	36
在座	36
基础设施	36
填	36
增速	36
天气	36
奋斗目标	36
居然	36
座	36
开学	36
引进	36
想一想	36
手上	36
拿走	36
挡	36
无所谓	36
本人	36
民进党	36
气	36
水果	36
演出	36
物资	36
甲	36
相比	36
看电视	36
破	36
秦	36
笔记	36
结构性	36
胖	36
至于	36
节	36
节奏	36
西	36
西部	36
要素	36
诉讼请求	36
诗	36
语文	36
财政	36
走过	36
运营	36
这人	36
那他	36
铁路	36
饮料	36
一分	35
一口	35
一国两制	35
三农	35
上网	35
不要紧	35
中国队	35
中锋	35
交互	35
从严治党	35
住房	35
全体	35
公诉人	35
冰雪	35
凝聚	35
利	35
刺	35
半个	35
可不	35
吼	35
周六	35
唉呀	35
实力	35
室内	35
射门	35
小康社会	35
小朋友	35
小麦	35
层面	35
巴	35
平均	35
忘记	35
总经理	35
戊	35
户口	35
技能	35
抓好	35
文化遗产	35
方块	35
未必	35
李某	35
标志	35
框架	35
水桶	35
法治	35
涨	35
甜	35
百分点	35
相处	35
碰	35
科学家	35
篮球	35
给予	35
网站	35
老太太	35
资料	35
赶快	35
选举	35
门口	35
闹	35
隔离	35
集体	35
顶	35
鹏飞	35
一组	34
万亩	34
下半场	34
不准	34
主义	34
争取	34
五折	34
代理	34
体制改革	34
信任	34
其他人	34
出去玩	34
反复	34
吵	34
和解	34
团	34
好几个	34
实业	34
小小的	34
工作人员	34
年前	34
座谈会	34
开门	34
强国	34
性能	34
恐惧	34
战术	34
批评	34
挣钱	34
搬	34
撤销	34
无症状	34
暂时	34
有点像	34
有着	34
有限	34
浪费	34
清洁	34
烧	34
瘦	34
百	34
相互	34
苦	34
论证	34
证	34
调节	34
谈判	34
超越	34
迅速	34
门将	34
队友	34
页	34
2005	33
2009	33
5000	33
一审判决	33
一顿	33
不光	33
不太好	33
专辑	33
中华	33
中学	33
主持	33
书面	33
乱	33
产业链	33
债务人	33
假设	33
偶然	33
决议	33
出版	33
分成	33
分配	33
县	33
后卫	33
喊	33
大局	33
大海	33
女孩子	33
妈呀	33
姐	33
对冲	33
广东	33
开启	33
当初	33
感动	33
感知	33
战胜	33
房地产	33
担任	33
搜	33
期末	33
极大	33
欣赏	33
毛病	33
污染	33
油	33
淘汰	33
清晰	33
满	33
爷爷	33
牙齿	33
电力	33
看出	33
童年	33
脑子	33
要么	33
角球	33
身份证	33
转化	33
转换	33
通常	33
通道	33
配套	33
青藏高原	33
飞	33
高水平	33
2011	32
F	32
NBA	32
一堆	32
一百年	32
上线	32
下雨	32
专题	32
价值观	32
优惠	32
伤害	32
体育	32
使得	32
做成	32
元素	32
党和人民	32
全场	32
减法	32
刀	32
切	32
动词	32
化解	32
单元	32
反馈	32
发布会	32
告知	32
味儿	32
命中率	32
地下	32
基金	32
墙	32
大地	32
奥	32
导向	32
市长	32
帽子	32
强烈	32
当代	32
当日	32
影院	32
怪	32
成都	32
报警	32
插	32
攻坚战	32
明明	32
极小	32
某些	32
案例	32
检验	32
清单	32
渠道	32
激动	32
片子	32
相	32
硬件	32
突破口	32
第一节	32
系列	32
经理	32
翻	32
考验	32
联合	32
行不行	32
表情	32
评论	32
试试	32
说完	32
诺	32
谈到	32
质证	32
超级	32
达成	32
退出	32
那啥	32
钟	32
骗	32
黄河	32
1500	31
600	31
「	31
」	31
一台	31
一季度	31
一座	31
一项	31
丈夫	31
两岸	31
中性	31
久	31
书记	31
争	31
他俩	31
企业家	31
克服	31
减去	31
勇士	31
压抑	31
反思	31
各自	31
同步	31
后果	31
回事儿	31
回应	31
困惑	31
土	31
奥林匹克	31
女性	31
宁夏	31
定义	31
审批	31
寻找	31
尹维礼	31
屋	31
山东省	31
嵌入式	31
工作者	31
干脆	31
开场	31
忠诚	31
念	31
愤怒	31
我家	31
拆	31
持有	31
旧	31
替	31
期货	31
桌子	31
概括	31
氛围	31
汇	31
江	31
河北	31
注册	31
派	31
清理	31
炒	31
烤	31
版	31
用来	31
男孩	31
真相	31
祝贺	31
空气	31
纠正	31
群体	31
股东	31
脏	31
表明	31
装修	31
覆盖	31
觉着	31
设计师	31
语法	31
诺贝尔奖	31
车辆	31
迎来	31
还原	31
远远	31
酒	31
重庆	31
金山	31
难度	31
难题	31
雨	31
音	31
PPT	30
三天	30
事实上	30
云南	30
人文	30
从而	30
代表团	30
便利	30
修	30
假期	30
储备	30
兔子	30
全景	30
八个	30
公安机关	30
其次	30
出门	30
刘暖曦	30
创业者	30
北大	30
千克	30
协定	30
原判	30
原液	30
取消	30
可怕	30
含	30
嗨	30
圈子	30
多种	30
多长时间	30
大型	30
奖学金	30
家教	30
对不起	30
常委会	30
常见	30
年底	30
开发者	30
开玩笑	30
当成	30
批	30
拉开	30
显著	30
更为	30
有利于	30
李	30
杠杆	30
棒	30
步伐	30
没钱	30
清华	30
爱情	30
牛黄	30
犹豫	30
生产总值	30
生意	30
申报	30
白色	30
看不懂	30
看不见	30
研二	30
窗	30
笨	30
精力	30
细	30
罚息	30
证言	30
说服	30
课题	30
这时	30
进出口	30
金融机构	30
预测	30
预计	30
骑	30
一号	29
一名	29
一碗	29
一节	29
七个	29
上帝	29
上海市	29
两国	29
买房子	29
人会	29
人民检察院	29
仅	29
似乎	29
供述	29
公正	29
决赛	29
刑法	29
到位	29
务实	29
动能	29
助力	29
单独	29
历史性	29
历程	29
原子	29
友好	29
发明	29
发行	29
可怜	29
可惜	29
司机	29
善于	29
喽	29
处置	29
外语	29
大多数	29
大约	29
头球	29
女士	29
如下	29
幸运	29
很多很多	29
徐	29
循环	29
德国队	29
思路	29
总共	29
总量	29
搞笑	29
更是	29
有名	29
机遇	29
杨	29
树	29
核酸	29
民间	29
河南	29
活跃	29
流	29
流动	29
灯	29
爬	29
牛肉	29
玻璃	29
病人	29
症状	29
盟友	29
看不到	29
眼镜	29
硕	29
科比	29
称为	29
笔录	29
第四	29
罗斯福	29
肚子	29
萝卜	29
融入	29
西城区	29
认同	29
诞生	29
课堂	29
起到	29
路线	29
进展	29
那次	29
量刑	29
鉴定	29
错单	29
院长	29
韩	29
骑士队	29
36	28
y	28
一代	28
一方	28
万达	28
不怕	28
东方	28
个体	28
中非	28
乙	28
了不起	28
二十大	28
人士	28
件	28
会计部	28
供应	28
保	28
信念	28
修复	28
修订	28
充实	28
光线	28
全力	28
公式	28
出色	28
列车	28
创建	28
办好	28
包含	28
十四五	28
危机	28
反	28
发展中国家	28
后期	28
啊哈	28
啊啊啊	28
国防	28
坚守	28
奋进	28
宗教	28
宝贵	28
室友	28
尊敬	28
小姐	28
市场化	28
应予	28
情形	28
意大利	28
愿同	28
愿望	28
我一	28
执法	28
据	28
提起	28
攻	28
普遍	28
权	28
权益	28
板	28
架构	28
欧洲	28
海洋	28
照顾	28
生存	28
禁止	28
米尔斯	28
经济带	28
自杀	28
自行车	28
自闭症	28
衍射	28
讨厌	28
负	28
贯彻落实	28
这部	28
金牌	28
金融中心	28
除非	28
集资	28
频道	28
高度重视	28
鸡	28
鸡蛋	28
GDP	27
IT	27
一大	27
一届	27
一瓶	27
三十年	27
东莞	27
东部	27
两分	27
两支	27
九个	27
二审	27
亦	27
人数	27
仅仅	27
今后	27
全球化	27
内涵	27
农民工	27
冬奥	27
出口	27
出手	27
刑事责任	27
利润	27
别动	27
勇士队	27
十个	27
即将	27
反过来	27
口罩	27
另一方面	27
台独	27
听众	27
回顾	27
圈	27
坐下	27
垃圾	27
外国	27
多万	27
大众	27
大赛	27
太太	27
姓	27
婚姻	27
学分	27
守	27
宝宝	27
宽	27
密切	27
对外	27
对接	27
小伙子	27
小城镇	27
岗位	27
工人	27
布置	27
帅	27
庆祝	27
快递	27
感染	27
打出	27
打进	27
抗疫	27
抵押	27
捞	27
掩护	27
收益	27
放下	27
整治	27
明	27
暴力	27
曹雪芹	27
本届	27
本次	27
森林	27
残疾人	27
比重	27
毛泽东	27
法规	27
澳门	27
点球	27
烟	27
熟	27
爸妈	27
版本	27
相差	27
禁区	27
秩序	27
突	27
立刻	27
米兰队	27
米尔纳	27
素质	27
紧密	27
经查	27
结论	27
老公	27
老婆	27
营造	27
董事长	27
角	27
贫富差距	27
资产	27
走出	27
走进	27
践行	27
轻	27
边路	27
还行	27
选题	27
阿	27
限	27
食物	27
高铁	27
鸟	27
55	26
75	26
E	26
NIE	26
一回	26
一声	26
不上	26
不停	26
不用说	26
东	26
中央军委	26
中文	26
乐观	26
乐趣	26
份	26
众多	26
会见	26
位于	26
依照	26
修改	26
俱乐部	26
债权人	26
做做	26
六年	26
关羽	26
内线	26
再也	26
农场	26
冰箱	26
决心	26
创	26
别说	26
包容	26
北京市	26
区分	26
厚	26
原件	26
发票	26
变更	26
右路	26
合格	26
同胞	26
名词	26
咿	26
商场	26
四大	26
复习	26
太阳	26
央视	26
妻子	26
姥爷	26
嫌	26
审判长	26
家乡	26
封	26
层	26
差异	26
强军	26
心灵	26
恩	26
打到	26
折	26
接到	26
搭	26
操作系统	26
教室	26
新兴产业	26
日语	26
晒	26
本科生	26
查明	26
模样	26
汤	26
清偿	26
点击	26
物	26
生动	26
电商	26
看待	26
瞅	26
硬是	26
稳步	26
立场	26
章	26
第一款	26
简直	26
篇文章	26
纠结	26
经济运行	26
绿化	26
职工	26
胡	26
航空	26
行政处罚	26
行长	26
裤子	26
视觉	26
记忆	26
识别	26
财富	26
过错	26
释放	26
锁	26
闺女	26
阐述	26
雷	26
靠近	26
－	26
ETF	25
I	25
一脚	25
上下	25
不仅仅	25
不合理	25
丹尼	25
乱七八糟	25
争议	25
从轻	25
你家	25
保姆	25
全国人大	25
凉	25
出场	25
刺激	25
前期	25
加速	25
区间	25
单纯	25
博弈论	25
厦门大学	25
参会	25
可不可以	25
台北	25
听见	25
周边	25
嘞	25
困	25
固定	25
坑	25
外贸	25
大事	25
大胆	25
天宝	25
太贵	25
学到	25
对待	25
对此	25
小节	25
幸福感	25
忽略	25
打工	25
打架	25
打破	25
抖	25
报纸	25
抽象	25
拖	25
拿来	25
按摩	25
携手	25
收集	25
政务	25
斯普利特	25
日前	25
昨天晚上	25
最低	25
月饼	25
某个	25
树立	25
校园	25
案	25
没了	25
沿着	25
法国	25
泡	25
溜达	25
炸	25
现	25
现有	25
珍惜	25
生态环境	25
男朋友	25
疑似	25
疲劳	25
真理	25
眼泪	25
短信	25
神经	25
等待	25
签署	25
篇	25
系列赛	25
纯粹	25
经典	25
经济学	25
绕	25
绿皮	25
罚球	25
羡慕	25
老年	25
若干	25
订	25
议题	25
设	25
诈骗罪	25
试验区	25
诚挚	25
质押	25
起诉	25
跨	25
迎接	25
运输	25
退税	25
配置	25
采纳	25
针对性	25
频率	25
风景	25
飞轮	25
驳回	25
高层	25
高技术	25
鸭子	25
黄色	25
99	24
Y	24
a	24
be	24
x	24
一圈	24
一斤	24
一根	24
一线	24
一趟	24
一门	24
不得了	24
专	24
东盟	24
个性	24
主流	24
书上	24
亚洲	24
亲戚	24
亲自	24
什	24
仲裁	24
体育场	24
傻	24
先后	24
凉快	24
分解	24
列	24
制品	24
加工	24
劳动	24
受不了	24
受伤	24
口译	24
可能性	24
合计	24
向上	24
吴	24
吴清国	24
唐山	24
噫	24
四次	24
境界	24
外卖	24
外线	24
多一点	24
大幅	24
太小	24
委	24
子	24
安装	24
客场	24
寻思	24
寿命	24
小曲	24
尽快	24
工匠	24
广播	24
庭审	24
成效	24
战	24
护理	24
挺好吃	24
换人	24
接球	24
敲	24
整天	24
文物	24
斯	24
既定	24
晶体	24
曼城	24
月底	24
李永波	24
林	24
某某	24
某种	24
标识	24
民事责任	24
没看	24
治军	24
波动	24
波波维奇	24
流动资金	24
混	24
特定	24
理性	24
电视剧	24
盯	24
瞬间	24
砸	24
示范	24
社交	24
神奇	24
缓解	24
网友	24
老头	24
联合国	24
聚焦	24
能否	24
自治区	24
草案	24
蛋白质	24
街	24
装备	24
解决问题	24
解除	24
评书	24
豆腐	24
货币	24
贫困地区	24
走路	24
跨越	24
辉煌	24
边上	24
进度	24
部长	24
部队	24
醒	24
采集	24
金砖	24
钙	24
长沙	24
隐瞒	24
障碍	24
非得	24
领	24
飞跃	24
饿	24
首都	24
2003	23
4000	23
95	23
×	23
’	23
一两个	23
一体化	23
一颗	23
一首	23
三哥	23
三月	23
不大	23
不止	23
中央政治局常委	23
二十五	23
二外	23
互联互通	23
优质	23
会上	23
住院	23
依靠	23
党的领导	23
全党	23
公证	23
兴奋	23
养成	23
再见	23
决定性	23
减轻	23
分类	23
剧本	23
勇敢	23
十一	23
半年	23
反腐败	23
发力	23
否定	23
嘴	23
国家队	23
土壤	23
地儿	23
地毯	23
增进	23
壮大	23
夏领华	23
大鼠	23
夹	23
女主	23
妾	23
完事	23
宪法	23
家具	23
家园	23
小姑娘	23
巴塞罗那	23
巴蒂尔	23
带给	23
常态	23
干掉	23
平安	23
幼儿园	23
弱	23
往回	23
微博	23
志愿	23
怎么弄	23
恐怕	23
成员国	23
或是	23
打仗	23
拍照	23
指引	23
指数	23
损害	23
换成	23
排放	23
敏感	23
新建	23
旋转	23
早点	23
明知	23
普通人	23
替补	23
机	23
柜子	23
欠	23
气质	23
注入	23
清嗓子	23
犯罪事实	23
畅通	23
短板	23
石头	23
禁入	23
种植	23
科尔	23
稳健	23
第一年	23
签字	23
纪律	23
纳入	23
老大	23
考核	23
耍	23
脑	23
艰难	23
英雄	23
蓝色	23
讲讲	23
诈骗	23
试试看	23
试验	23
详细	23
贫困人口	23
赋予	23
赚钱	23
达拉	23
运气	23
连带保证	23
避免	23
邻居	23
长远	23
难以	23
面料	23
项下	23
马竞	23
马路	23
骄傲	23
验证	23
骑士	23
鲜明	23
204	22
49	22
65	22
72	22
8000	22
IP	22
一所	22
一笔	22
三维	22
上场	22
下载	22
不满	22
不然	22
不至于	22
不见得	22
专注	22
中级	22
乐福	22
人工	22
亿美元	22
价	22
伊戈	22
传中	22
你俩	22
供	22
便	22
倡议	22
倩	22
充分发挥	22
公园	22
几十年	22
分工	22
分行	22
分裂	22
划分	22
到期	22
前锋	22
十七号	22
吉林	22
同一个	22
团结奋斗	22
基调	22
多边	22
大门	22
天空	22
失手	22
夹击	22
夺冠	22
学长	22
安全卫士	22
家人	22
对了	22
对外开放	22
屏	22
崩溃	22
巨头	22
布斯	22
年度	22
并未	22
应急	22
建言	22
开幕式	22
引用	22
彼此	22
德比	22
态势	22
总台	22
意外	22
意志	22
投诉	22
抹	22
拜托	22
拼接	22
挫折	22
换上	22
探讨	22
控制器	22
提问	22
摔	22
改成	22
效应	22
教材	22
断	22
景区	22
有用	22
期内	22
本院认为	22
权威	22
枣庄市	22
概率	22
没上	22
没写	22
没见	22
消除	22
温度	22
潜力	22
激烈	22
热火队	22
爸爸妈妈	22
物种	22
玩意儿	22
环	22
现状	22
现行	22
界定	22
相结合	22
秘书长	22
空中	22
级别	22
纪检监察	22
缺少	22
考不上	22
考古	22
能干	22
脚下	22
致以	22
营养	22
营销	22
行使	22
袁辉	22
袋	22
见证	22
视野	22
言论	22
评	22
诗人	22
货币政策	22
辣	22
近日	22
近期	22
这份	22
这家	22
这边儿	22
透明	22
通	22
金希凯	22
钟馗	22
陈号	22
降	22
需	22
鬼	22
120	21
150	21
64	21
>	21
K	21
一侧	21
一流	21
一百	21
一首歌	21
万个	21
不住	21
不变	21
不知	21
业态	21
丽丽	21
之日起	21
二楼	21
人儿	21
今晚	21
从此	21
伊拉克	21
低位	21
俄	21
借助	21
停车	21
偶尔	21
偷逃	21
党组	21
入	21
全会	21
八点	21
关联	21
准	21
出国	21
创作	21
办事	21
十三届	21
卓越	21
印刷	21
危害	21
友谊	21
发射	21
叔叔	21
取	21
口	21
只好	21
合法权益	21
合议庭	21
吐	21
否则	21
含义	21
启示	21
品种	21
喝水	21
在线	21
基因	21
塑造	21
多岁	21
大舅	21
女朋友	21
孤独	21
学者	21
学费	21
守住	21
小孩子	21
居住	21
屠雨豪	21
岁数	21
岁月	21
左	21
差点	21
巴克利	21
建筑师	21
开创	21
开辟	21
弥补	21
得出	21
恰恰	21
情	21
扎	21
扩展	21
批判	21
抓紧	21
投篮	21
抽	21
指定	21
挤	21
据说	21
排名	21
接纳	21
撞	21
效益	21
文化大革命	21
无效	21
无数	21
无限	21
早晨	21
昆山	21
机场	21
村里	21
来回	21
来来来	21
来源	21
柚	21
核定	21
森	21
款项	21
武汉	21
汪洋	21
流程	21
深化改革	21
演示	21
牌	21
牢牢	21
猪	21
瓦	21
生产力	21
用心	21
电动	21
皇帝	21
着眼	21
知识产权	21
社会科学	21
秦歌	21
税额	21
稳妥	21
窗口	21
窗户	21
立即	21
竞选	21
粉	21
继承	21
编	21
缺口	21
股指	21
自然段	21
自豪	21
舍不得	21
董学升	21
薛秋生	21
血管	21
街道	21
表面	21
被上诉人	21
被害人	21
解决方案	21
评估	21
说不定	21
账户	21
赛前	21
起诉书	21
路由器	21
蹭	21
较大	21
通报	21
通知书	21
钻	21
阿里	21
降费	21
雅思	21
高端	21
．	21
1.5	20
180	20
2006	20
38	20
48	20
一对	20
一幅	20
一打	20
一盒	20
一节课	20
下班	20
不成	20
不着	20
丑	20
严峻	20
中小	20
中年	20
主管	20
举手	20
书写	20
买房	20
五万元	20
五分钟	20
人均	20
伤	20
何立民	20
使劲	20
偷偷	20
像素	20
克茨	20
全是	20
全省	20
公共服务	20
公民	20
共同努力	20
养老金	20
军人	20
凤凰	20
凭	20
凳子	20
刑事案件	20
初心	20
前途	20
剧	20
加以	20
包容性	20
医保	20
千万别	20
南	20
南方	20
原始	20
口语	20
可取	20
合	20
告示	20
哥哥	20
哦哦哦	20
哲学家	20
嘴里	20
四点	20
国内外	20
国土	20
国有	20
圆	20
地面	20
处分	20
复印件	20
多元	20
大二	20
大声	20
大屏幕	20
大师	20
大致	20
太原	20
夸张	20
奇迹	20
奖	20
好不容易	20
好听	20
婚礼	20
存折	20
学业	20
客厅	20
宣讲团	20
对抗	20
射	20
尽	20
屁股	20
屋子	20
工厂	20
工程师	20
帮忙	20
帮扶	20
并非	20
广东省	20
开源	20
强度	20
当选	20
形态	20
彰显	20
影像	20
很多年	20
很高	20
必	20
恶意	20
感官	20
承受	20
拒绝	20
指控	20
挺大	20
推销	20
摆	20
播放	20
支出	20
放进去	20
政党	20
新兴	20
旗帜	20
日常	20
